ObjectID,LICENSED_CERTIFIED,FLAG,T18_19,FACID,FAC_STATUS_TYPE_CODE,ASPEN_FACID,CCN,TERMINAT_SW,PARTICIPATION_DATE,APPROVAL_DATE,NPI,CAN_BE_DEEMED_FAC_TYPE,CAN_BE_CERTIFIED_FAC_TYPE,DEEMED,AO_CD,DMG_EFCTV_DT,AO_TRMNTN_DT,AO_NAME,FACNAME,FAC_TYPE_CODE,FAC_FDR,LTC,CAPACITY,ADDRESS,CITY,ZIP,ZIP9,FACADMIN,CONTACT_EMAIL,CONTACT_FAX,CONTACT_PHONE_NUMBER,COUNTY_CODE,COUNTY_NAME,DISTRICT_NUMBER,DISTRICT_NAME,ISFACMAIN,PARENT_FACID,FAC_FAC_RELATIONSHIP_TYPE_CODE,START_DATE,LICENSE_NUMBER,BUSINESS_NAME,LICENSE_STATUS_DESCRIPTION,INITIAL_LICENSE_DATE,LICENSE_EFFECTIVE_DATE,LICENSE_EXPIRATION_DATE,ENTITY_TYPE_DESCRIPTION,LATITUDE,LONGITUDE,LOCATION,CCLHO_CODE,CCLHO_NAME,FIPS_COUNTY_CODE,BIRTHING_FACILITY_FLAG,TRAUMA_PED_CTR,TRAUMA_CTR,TYPE_OF_CARE,CRITICAL_ACCESS_HOSPITAL,DATA_DATE,HCAI_ID,x,y
154264,LICENSED ONLY,USE PARENT MATCH,,630026562,OPEN,CA630013861,,,,,,N,N,,,,,,YMS HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5141 CRENSHAW BLVD,LOS ANGELES,90043,1853,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630013861,INTERMITTENT CLINIC,01Aug2022,550002162,YEHOWA MEDICAL SERVICES,ACTIVE,2012-12-27 0:00:00,2025-12-27 0:00:00,2026-12-26 0:00:00,NONPROFIT CORP,33.995583,-118.331226,"(-118.331226,33.995583)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6461266.512,1820940.124
154266,LICENSED AND CERTIFIED,USE PARENT MATCH,,630026569,OPEN,960002546,751121,,2014-11-03 0:00:00,2015-01-30 0:00:00,1497001226,N,Y,0,,,,,VIA CARE COMMUNITY HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5017 WHITTIER BLVD,LOS ANGELES,90022,3186,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002546,INTERMITTENT CLINIC,07Jun2022,960001182,"VIA CARE COMMUNITY HEALTH CENTER, INC.",ACTIVE,,2025-11-15 0:00:00,2026-11-14 0:00:00,NONPROFIT CORP,34.021458,-118.161207,"(-118.161207,34.021458)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6512817.156,1830230.315
154269,LICENSED AND CERTIFIED,USE PARENT MATCH,,630026591,OPEN,CA630017177,921014,,2017-10-19 0:00:00,2017-12-26 0:00:00,,N,Y,0,,,,,UNIVERSAL COMMUNITY HEALTH CENTER MOBILE #2,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,2801 S SAN PEDRO ST,LOS ANGELES,90011,2023,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630017177,INTERMITTENT CLINIC,18May2022,550003832,UNIVERSAL COMMUNITY HEALTH CENTER,ACTIVE,2017-04-12 0:00:00,2025-04-12 0:00:00,2026-04-11 0:00:00,NONPROFIT CORP,34.019829,-118.2626415,"(-118.2626415,34.019829)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6482078.626,1829702.295
154270,LICENSED AND CERTIFIED,USE PARENT MATCH,,630026599,OPEN,CA960002683,51099,,2007-06-13 0:00:00,2007-10-09 0:00:00,1720171242,N,Y,0,,,,,UMMA MOBILE CLINIC #1,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,711 W FLORENCE AVE,LOS ANGELES,90044,6105,,FLORENCE@UMMACLINIC.ORG,(323) 785-5616,(323) 789-5610,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002683,INTERMITTENT CLINIC,06Jul2022,960001325,"UNIVERSITY MUSLIM MEDICAL ASSOCIATION, INC.",ACTIVE,,2025-05-16 0:00:00,2026-05-15 0:00:00,NONPROFIT CORP,33.974811,-118.286469,"(-118.286469,33.974811)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6474811.526,1813339.106
154286,LICENSED AND CERTIFIED,USE PARENT MATCH,,630026758,OPEN,CA630015800,751187,,2015-07-20 0:00:00,2016-01-14 0:00:00,1013311448,N,Y,0,,,,,KHEIR FAMILY AND PEDIATRIC CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"3671 W 6TH ST, SUITE A",LOS ANGELES,90020,3026,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630015800,INTERMITTENT CLINIC,24Aug2022,550003003,"KOREAN HEALTH, EDUCATION, INFORMATION AND RESEARCH CENTER",ACTIVE,2015-03-05 0:00:00,2025-03-05 0:00:00,2026-03-04 0:00:00,NONPROFIT CORP,34.06363801,-118.3023592,"(-118.3023592,34.063638013)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6470090.994,1845679.01
154295,LICENSED AND CERTIFIED,,,630026873,OPEN,630026873,A01855,,2024-03-29 0:00:00,2024-05-21 0:00:00,,N,Y,0,,,,,ST. JOHN'S COMMUNITY HEALTH,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1321 E 1ST ST,LOS ANGELES,90033,3217,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630012176,INTERMITTENT CLINIC,28Oct2022,550001120,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2009-08-03 0:00:00,2025-11-03 0:00:00,2026-11-02 0:00:00,NONPROFIT CORP,34.047891,-118.22589,"(-118.22589,34.047891)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6493238.333,1839887.525
154303,LICENSED AND CERTIFIED,,,630026939,OPEN,630026939,921052,,2023-01-19 0:00:00,2023-06-13 0:00:00,,N,Y,0,,,,,WESLEY HEALTH CENTERS - ZONAL AVE,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1774 ZONAL AVE,LOS ANGELES,90033,1045,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002630,INTERMITTENT CLINIC,14Dec2022,960001280,"JWCH INSTITUTE, INC.",ACTIVE,,2025-11-30 0:00:00,2026-11-29 0:00:00,NONPROFIT CORP,34.06161629,-118.2100337,"(-118.2100337,34.061616286)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6498052.075,1844871.998
154304,LICENSED AND CERTIFIED,,,630026940,OPEN,630026940,921050,,2023-01-19 0:00:00,2023-06-06 0:00:00,,N,Y,0,,,,,WESLEY HEALTH CENTERS - SAN JULIAN OASIS,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,628 SAN JULIAN ST,LOS ANGELES,90014,2412,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002630,INTERMITTENT CLINIC,14Dec2022,960001280,"JWCH INSTITUTE, INC.",ACTIVE,,2025-11-30 0:00:00,2026-11-29 0:00:00,NONPROFIT CORP,34.04233745,-118.24653,"(-118.24653,34.042337446)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6486980.96,1837881.178
154306,LICENSED ONLY,,,630026956,OPEN,,,,,,,,,,,,,,LOS ANGELES CHRISTIAN HEALTH CENTERS - ANGELES HOME,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,13200 AVALON BLVD,LOS ANGELES,90061,2227,,BLEWIS@LACHC.COM,,(213) 893-1960,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630021254,INTERMITTENT CLINIC,15Apr2022,550008151,LOS ANGELES CHRISTIAN HEALTH CENTERS,ACTIVE,2022-09-08 0:00:00,2025-09-08 0:00:00,2026-09-07 0:00:00,NONPROFIT CORP,33.912675,-118.264896,"(-118.264896,33.912675)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481292.681,1790708.585
154308,LICENSED AND CERTIFIED,USE PARENT MATCH,,630027007,OPEN,CA630014739,751150,,2014-12-18 0:00:00,2015-06-18 0:00:00,1730421330,N,Y,0,,,,,UMMA MOBILE CLINIC #2,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,711 W FLORENCE AVE,LOS ANGELES,90044,6105,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014739,INTERMITTENT CLINIC,01Sep2024,550002630,"UNIVERSITY MUSLIM MEDICAL ASSOCIATION, INC.",ACTIVE,2014-04-15 0:00:00,2025-08-11 0:00:00,2026-04-14 0:00:00,NONPROFIT CORP,33.974811,-118.286469,"(-118.286469,33.974811)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6474811.526,1813339.106
154310,LICENSED ONLY,,,630027029,OPEN,,,,,,,,,,,,,,"ALTAMED DENTAL GROUP - WESTLAKE, 3RD STREET",COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"2100 W 3RD ST, SUITE 301",LOS ANGELES,90057,1944,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630017559,INTERMITTENT CLINIC,01Feb2023,550004212,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2018-04-19 0:00:00,2025-04-19 0:00:00,2026-04-18 0:00:00,NONPROFIT CORP,34.062435,-118.2735675,"(-118.2735675,34.062435)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6478809.936,1845216.231
154315,LICENSED ONLY,USE PARENT MATCH,,630027066,OPEN,0,,,,,,,,,,,,,PRECISION HEALTH CENTER-WHITTIER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,3712 WHITTIER BLVD,LOS ANGELES,90023,1733,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630025196,INTERMITTENT CLINIC,01Feb2023,550008085,PRECISION HEALTH CENTER,ACTIVE,2022-07-13 0:00:00,2025-07-13 0:00:00,2026-07-12 0:00:00,NONPROFIT CORP,34.02423699,-118.193421,"(-118.193421,34.024236986)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6503057.514,1831258.863
154323,LICENSED AND CERTIFIED,,,630027108,OPEN,630027108,A01847,,2024-02-29 0:00:00,2024-04-04 0:00:00,,N,Y,0,,,,,ST. JOHN'S COMMUNITY HEALTH- MLK,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1741 E 120TH ST, FLOOR 2, SUITE 200",LOS ANGELES,90059,3051,,MARLOPEZ@WELLCHILD.ORG,,(323) 541-1600,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630012176,INTERMITTENT CLINIC,28Feb2023,550001120,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2009-08-03 0:00:00,2025-11-03 0:00:00,2026-11-02 0:00:00,NONPROFIT CORP,33.9246417,-118.2427035,"(-118.2427035,33.924641698)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6488036.768,1795046.525
154332,LICENSED ONLY,USE PARENT MATCH,,630027162,OPEN,CA960002470,,,,,1821072943,N,N,,,,,,AHF HEALTHCARE CENTER - CARL BEAN,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,2146 W ADAMS BLVD,LOS ANGELES,90018,2039,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002470,INTERMITTENT CLINIC,24Apr2023,960001127,AIDS HEALTHCARE FOUNDATION,ACTIVE,1993-05-04 0:00:00,2025-05-04 0:00:00,2026-05-03 0:00:00,NONPROFIT CORP,34.03240201,-118.313356,"(-118.313356,34.032402008)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6466724.961,1834321.875
154335,LICENSED ONLY,,,630027190,OPEN,630027190,,,,,,N,N,,,,,,CENTRO MEDICO COMMUNITY CLINIC FQHC LOOK-ALIKE COMMUNITY CLINIC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"231 W VERNON AVE, SUITE 203",LOS ANGELES,90037,2700,,APISK@CENTROMEDICOCLINIC.COM,(323) 231-7432,(323) 231-5181,200,LOS ANGELES,25,RIVERSIDE,N,630019070,INTERMITTENT CLINIC,01Jan2023,250000762,"CENTRO MEDICO COMMUNITY CLINIC, INC.",ACTIVE,2001-05-07 0:00:00,2024-11-16 0:00:00,2025-11-15 0:00:00,NONPROFIT CORP,34.00405802,-118.27742,"(-118.27742,34.004058016)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6477584.479,1823974.968
154339,LICENSED ONLY,,,630027228,OPEN,,,,,,,,,,,,,,ALTAMED BEHAVIORAL HEALTH AT LILLIAN STREET ELEMENTARY SCHOOL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,5909 LILLIAN ST,LOS ANGELES,90001,1433,,RYOUNG@ALTAMED.ORG,(323) 889-7399,(323) 622-2429,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630016244,INTERMITTENT CLINIC,01Mar2023,550003268,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2015-10-29 0:00:00,2025-10-29 0:00:00,2026-10-28 0:00:00,NONPROFIT CORP,33.98634898,-118.240673,"(-118.240673,33.986348982)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6488706.536,1817501.598
154354,LICENSED AND CERTIFIED,USE PARENT MATCH,,630027330,OPEN,CA630012176,551154,,2012-04-16 0:00:00,2012-10-23 0:00:00,1285874826,N,Y,0,,,,,ST. JOHN’S COMMUNITY HEALTH - ROOSEVELT HEALTH CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,444 S MATHEWS ST,LOS ANGELES,90033,4326,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630012176,INTERMITTENT CLINIC,25Sep2023,550001120,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2009-08-03 0:00:00,2025-11-03 0:00:00,2026-11-02 0:00:00,NONPROFIT CORP,34.03898206,-118.2113349,"(-118.2113349,34.03898206)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6497640.652,1836635.804
154361,LICENSED AND CERTIFIED,USE PARENT MATCH,,630027411,OPEN,CA630014739,751150,,2014-12-18 0:00:00,2015-06-18 0:00:00,1730421330,N,Y,0,,,,,UMMA COMMUNITY CLINIC - VERMONT,FQHC/COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,8114 S VERMONT AVE,LOS ANGELES,90044,3536,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014739,INTERMITTENT CLINIC,15Apr2024,550002630,"UNIVERSITY MUSLIM MEDICAL ASSOCIATION, INC.",ACTIVE,2014-04-15 0:00:00,2025-08-11 0:00:00,2026-04-14 0:00:00,NONPROFIT CORP,33.96497601,-118.291146,"(-118.291146,33.964976009)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6473383.133,1809764.032
154372,LICENSED ONLY,USE PARENT MATCH,,630027481,OPEN,CA960002469,,,,,,N,N,,,,,,AHF HEALTHCARE CENTER - WESTERN,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1811 N WESTERN AVE,LOS ANGELES,90027,3403,,RIGOBERTO.GALVAN@AHF.ORG,,(323) 533-5626,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002469,INTERMITTENT CLINIC,01Sep2023,960001126,AIDS HEALTHCARE FOUNDATION,ACTIVE,1991-01-25 0:00:00,2026-01-25 0:00:00,2027-01-24 0:00:00,NONPROFIT CORP,34.103825,-118.309659,"(-118.309659,34.103825001)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6467925.161,1860310.481
154388,LICENSED AND CERTIFIED,USE PARENT MATCH,,630027564,OPEN,CA630014739,751150,,2014-12-18 0:00:00,2015-06-18 0:00:00,1730421330,N,Y,0,,,,,JORDAN WELLNESS CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,10110 JUNIPER ST,LOS ANGELES,90002,3166,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014739,INTERMITTENT CLINIC,30Oct2023,550002630,"UNIVERSITY MUSLIM MEDICAL ASSOCIATION, INC.",ACTIVE,2014-04-15 0:00:00,2025-08-11 0:00:00,2026-04-14 0:00:00,NONPROFIT CORP,33.94450799,-118.231151,"(-118.231151,33.944507988)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6491558.114,1802268.031
154399,LICENSED AND CERTIFIED,USE PARENT MATCH,,630027656,OPEN,630011721,921153,,2019-05-03 0:00:00,2019-08-06 0:00:00,1841437241,N,Y,0,,,,,CENTRAL NEIGHBORHOOD HEALTH FOUNDATION - LUCAS,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1127 WILSHIRE BLVD, SUITE 707",LOS ANGELES,90017,3901,,,,,200,LOS ANGELES,24,SAN BERNARDINO,N,630011721,INTERMITTENT CLINIC,02Jan2024,550000837,"H STREET CLINIC, INC.",ACTIVE,2008-12-09 0:00:00,2025-12-09 0:00:00,2026-12-08 0:00:00,NONPROFIT CORP,34.05316398,-118.263816,"(-118.263816,34.053163982)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481754.558,1841834.444
154400,LICENSED AND CERTIFIED,USE PARENT MATCH,,630027657,OPEN,CA960000145,51135,,2008-06-26 0:00:00,2008-09-11 0:00:00,1427046754,N,Y,0,,,,,CHINATOWN SERVICE CENTER - CHINATOWN,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"711 W COLLEGE ST, SUITE M38",LOS ANGELES,90012,1163,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960000145,INTERMITTENT CLINIC,03Jan2024,960000220,CHINATOWN SERVICE CENTER,ACTIVE,1980-01-16 0:00:00,2025-01-16 0:00:00,2026-01-15 0:00:00,NONPROFIT CORP,34.06566702,-118.241288,"(-118.241288,34.065667016)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6488589.389,1846367.384
154404,LICENSED AND CERTIFIED,USE PARENT MATCH,,630027678,OPEN,LA630016848,921063,,2018-04-09 0:00:00,2018-07-26 0:00:00,,N,Y,0,,,,,WHITE MEMORIAL COMMUNITY HEALTH CENTER - MENDEZ HIGH SCHOOL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,1200 PLAZA DEL SOL ST,LOS ANGELES,90033,2730,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630016848,INTERMITTENT CLINIC,05Dec2023,550003845,WHITE MEMORIAL COMMUNITY HEALTH CENTER,ACTIVE,2017-04-12 0:00:00,2025-04-12 0:00:00,2026-04-11 0:00:00,NONPROFIT CORP,34.04855599,-118.227029,"(-118.227029,34.048555989)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6492893.845,1840130.304
154411,LICENSED ONLY,,,630027743,OPEN,,,,,,,,,,,,,,QUEENSCARE HEALTH ALLIANCE-IVAN,FREEC,PRIMARY CARE CLINIC,NON-LTC,0,4618 FOUNTAIN AVE,LOS ANGELES,90029,1830,"HINES, BARBARA BRANDLIN",JVILLAPANDO@QUEENSCARE.COM,,(323) 715-1527,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550009616,QUEENSCARE HEALTH ALLIANCE,ACTIVE,2025-01-30 0:00:00,2026-01-30 0:00:00,2027-01-29 0:00:00,NONPROFIT CORP,34.095297,-118.290175,"(-118.290175,34.095297001)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6473814.478,1857189.395
154419,LICENSED ONLY,,,630027848,OPEN,,,,,,,,,,,,,,ALTAMED BEHAVIORAL HEALTH AT ANIMO ELLEN OCHOA CHARTER MIDDLE SCHOOL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4360 DOZIER ST,LOS ANGELES,90022,1404,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,960002852,INTERMITTENT CLINIC,19Mar2024,960001429,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2004-02-17 0:00:00,2025-02-17 0:00:00,2026-02-16 0:00:00,NONPROFIT CORP,34.041109,-118.171764,"(-118.171764,34.041109003)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6509630.36,1837386.992
154422,LICENSED ONLY,,,630027851,OPEN,,,,,,,,,,,,,,ST. JOHN'S COMMUNITY HEALTH-MOBILE 5,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,808 W 58TH ST,LOS ANGELES,90037,3632,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630012176,INTERMITTENT CLINIC,23Sep2024,550001120,ST. JOHN'S COMMUNITY HEALTH,ACTIVE,2009-08-03 0:00:00,2025-11-03 0:00:00,2026-11-02 0:00:00,NONPROFIT CORP,33.98947401,-118.287669,"(-118.287669,33.989474007)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6474462.968,1818676.3
154429,LICENSED ONLY,,,630027892,OPEN,,,,,,,,,,,,,,CENTRAL NEIGHBORHOOD HEALTH FOUNDATION - WILSHIRE B,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1245 WILSHIRE BLVD, SUITE 715",LOS ANGELES,90017,4810,,,,,200,LOS ANGELES,24,SAN BERNARDINO,N,630011721,INTERMITTENT CLINIC,20Feb2024,550000837,"H STREET CLINIC, INC.",ACTIVE,2008-12-09 0:00:00,2025-12-09 0:00:00,2026-12-08 0:00:00,NONPROFIT CORP,34.05399798,-118.265946,"(-118.265946,34.053997981)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481110.168,1842139.652
154430,LICENSED ONLY,,,630027900,OPEN,,,,,,,,,,,,,,ALTAMED BEHAVIORAL HEALTH AT COLISEUM STREET ELEMENTARY FACILITY,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4400 COLISEUM ST,LOS ANGELES,90016,5734,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630019261,INTERMITTENT CLINIC,14May2024,550005159,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2019-12-20 0:00:00,2025-12-20 0:00:00,2026-12-19 0:00:00,NONPROFIT CORP,34.01775501,-118.34396,"(-118.34396,34.017755009)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6457434.248,1829021.888
154436,LICENSED ONLY,,,630027940,OPEN,,,,,,,,,,,,,,MIDNIGHT MISSION,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,601 S SAN PEDRO ST,LOS ANGELES,90014,2415,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630011613,INTERMITTENT CLINIC,11Nov2016,550000820,LOS ANGELES CHRISTIAN HEALTH CENTERS,ACTIVE,2008-03-06 0:00:00,2025-03-06 0:00:00,2026-03-05 0:00:00,NONPROFIT CORP,34.0411456,-118.2458409,"(-118.2458409,34.0411456)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6487188.66,1837446.93
154437,LICENSED ONLY,,,630027941,OPEN,,,,,,,,,,,,,,SAFE LANDINGS,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,11460 S NORMANDIE AVE,LOS ANGELES,90044,1215,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630011613,INTERMITTENT CLINIC,17Nov2022,550000820,LOS ANGELES CHRISTIAN HEALTH CENTERS,ACTIVE,2008-03-06 0:00:00,2025-03-06 0:00:00,2026-03-05 0:00:00,NONPROFIT CORP,33.9290931,-118.3183616,"(-118.3183616,33.9290931)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6465089.276,1796730.54
154438,LICENSED ONLY,,,630027942,OPEN,,,,,,,,,,,,,,GATEWAYS PERCY VILLAGE,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,3455 PERCY ST,LOS ANGELES,90023,1716,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630011613,INTERMITTENT CLINIC,01Jan2009,550000820,LOS ANGELES CHRISTIAN HEALTH CENTERS,ACTIVE,2008-03-06 0:00:00,2025-03-06 0:00:00,2026-03-05 0:00:00,NONPROFIT CORP,34.02846599,-118.198644,"(-118.198644,34.028465992)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6501477.919,1832800.964
154452,LICENSED ONLY,,,630028103,OPEN,,,,,,,,,,,,,,ALTAMED BEHAVIORAL HEALTH AT JOHNNIE COCHRAN JR. MIDDLE SCHOOL,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,4066 W JOHNNIE COCHRAN VIS,LOS ANGELES,90019,6025,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630019261,INTERMITTENT CLINIC,08Jan2024,550005159,ALTAMED HEALTH SERVICES CORPORATION,ACTIVE,2019-12-20 0:00:00,2025-12-20 0:00:00,2026-12-19 0:00:00,NONPROFIT CORP,34.04247999,-118.3267,"(-118.3267,34.042479989)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6462693.884,1838002.304
154462,LICENSED ONLY,,,630028193,OPEN,,,,,,,,,,,,,,ALLMED OF LOS ANGELES INC,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,672 S CARONDELET ST,LOS ANGELES,90057,3308,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630027042,INTERMITTENT CLINIC,01Feb2025,550008984,ALLMED OF LOS ANGELES INC,ACTIVE,2024-01-31 0:00:00,2025-01-31 0:00:00,2026-01-30 0:00:00,NONPROFIT CORP,34.05912725,-118.2808151,"(-118.2808151,34.059127245)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6476611.462,1844018.535
154468,LICENSED ONLY,,,630028247,OPEN,,,,,,,,,,,,,,TRI-STATE COMMUNITY HEALTHCARE CENTER,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,3600 E 1ST ST,LOS ANGELES,90063,2326,,,,,200,LOS ANGELES,24,SAN BERNARDINO,N,630017962,INTERMITTENT CLINIC,08Jan2025,550004322,TRI - STATE COMMUNITY HEALTHCARE CENTER,ACTIVE,2018-08-09 0:00:00,2025-08-09 0:00:00,2026-08-08 0:00:00,NONPROFIT CORP,34.03581671,-118.1890266,"(-118.1890266,34.035816711)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6504396.999,1835470.413
154469,LICENSED ONLY,,,630028305,OPEN,,,,,,,,,,,,,,WHITE MEMORIAL COMMUNITY HEALTH CENTER,FQHC/COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,"1701 E CESAR E CHAVEZ AVE, SUITE 456",LOS ANGELES,90033,2464,"FLOUTSIS, GRACE",OYAMENIO@AH.ORG,(323) 987-1212,(323) 987-1200,200,LOS ANGELES,96,LA ICF/DD/CLINICS,Y,,PARENT,,550009906,WHITE MEMORIAL COMMUNITY HEALTH CENTER,ACTIVE,2025-08-07 0:00:00,2025-08-07 0:00:00,2026-08-06 0:00:00,NONPROFIT CORP,34.05133199,-118.217259,"(-118.217259,34.051331991)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6495855.604,1841134.001
154487,LICENSED ONLY,,,630028450,OPEN,,,,,,,,,,,,,,UMMA HEALTH DENTAL MOBILE UNIT,COMTYC,PRIMARY CARE CLINIC,NON-LTC,0,7821 SOUTH AVALON BOULEVARD,LOS ANGELES,90003,,,,,,200,LOS ANGELES,96,LA ICF/DD/CLINICS,N,630014739,INTERMITTENT CLINIC,01Sep2024,550002630,"UNIVERSITY MUSLIM MEDICAL ASSOCIATION, INC.",ACTIVE,2014-04-15 0:00:00,2025-08-11 0:00:00,2026-04-14 0:00:00,NONPROFIT CORP,33.96778177,-118.2654132,"(-118.2654132,33.967781767)",19,LOS ANGELES,6037,,,,,,2026-01-16 0:00:00,,6481188.708,1810763.503
